"Manufacturer","Model","SKU","Description","Finish","Diameter","Width","Bolt Pattern","Offset","Backspace","GTIN","Bore","Lugs","Lug Type","Max Load lbs","Cost","AC-EDM","AC-OAK","MAP","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6"
"SENTALI STREET","SS2","SS2422951354","Sentali Street SS2 22x9.5 5x114.3 35 Matte Bronze","Matte Bronze","22","9.5","5x114.3","35","6.75","","73.1","5","","2000","285.36","22","4","418.53","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/79b327f9-8912-4a48-9c5e-1645503183c6.png","","","","",""
"SENTALI STREET","SS2","SS22201052401","Sentali Street SS2 20x10.5 5x112 40 Matte Black","Matte Black","20","10.5","5x112","40","7.25","","66.6","5","","1900","233.2","33","4","342.02","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ddacbd20-db2e-456e-a4df-ed13d7a485a3.png","","","","",""
"SENTALI STREET","SS3","SS32221056202","Sentali Street SS3 22x10.5 5x115 20 Matte Black","Matte Black","22","10.5","5x115","20","6.5","","71.6","5","","2000","287.53","5","0","421.71","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS1","SS1319953383","Sentali Street SS1 19x9.5 5x120 38 Hyper Silver","Hyper Silver","19","9.5","5x120","38","6.75","","72.6","5","","1800","202.77","14","4","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/2e910958-d77c-4054-9692-fcdf75f20193.png","","","","",""
"SENTALI STREET","SS3","SS3818852351","Sentali Street SS3 18x8.5 5x112 35 Matte Graphite","Matte Graphite","18","8.5","5x112","35","6.25","","66.6","5","","1700","178.86","14","4","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/bd94d177-7d6b-43b2-8c5c-0b95e0af0eba.png","","","","",""
"SENTALI STREET","SS1","SS192092251","Sentali Street SS1 20x9 5x112 25 Graphite","Graphite","20","9","5x112","25","6","","66.6","5","","1900","226.67","18","2","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/f80cdf11-676a-41ed-931d-8eb3ac512d83.png","","","","",""
"SENTALI STREET","SS2","SS2222955352","Sentali Street SS2 22x9.5 5x127 35 Matte Black","Matte Black","22","9.5","5x127","35","6.75","","71.6","5","","2000","285.36","21","-4","418.53","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ddacbd20-db2e-456e-a4df-ed13d7a485a3.png","","","","",""
"SENTALI STREET","SS4","SS4722951354","Sentali Street SS4 22x9.5 5x114.3 35 Hyper Silver Machined","Hyper Silver Machined","22","9.5","5x114.3","35","6.75","","73.1","5","","2000","289.71","12","4","424.9","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb339225-9580-4735-979d-cf71cefe8aad.png","","","","",""
"SENTALI STREET","SS2","SS2419952251","Sentali Street SS2 19x9.5 5x112 25 Matte Bronze","Matte Bronze","19","9.5","5x112","25","6.25","","66.6","5","","1800","202.77","7","4","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/79b327f9-8912-4a48-9c5e-1645503183c6.png","","","","",""
"SENTALI STREET","SS1","SS1117751354","Sentali Street SS1 17x7.5 5x114.3 35 Gloss Black","Gloss Black","17","7.5","5x114.3","35","5.75","","73.1","5","","1700","165.82","27","20","243.2","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a7847c98-a8c0-48f7-b81b-0ae9206b5805.png","","","","",""
"SENTALI STREET","SS4","SS46201051404","Sentali Street SS4 20x10.5 5x114.3 40 Gloss Black Machined","Gloss Black Machined","20","10.5","5x114.3","40","7.25","56-A197-2015-086","73.1","5","","1900","237.55","30","2","348.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/b0c1b854-b754-4175-ace9-5311af50597b.png","","","","",""
"SENTALI STREET","SS4","SS4622955352","Sentali Street SS4 22x9.5 5x127 35 Gloss Black Machined","Gloss Black Machined","22","9.5","5x127","35","6.75","","71.6","5","","2000","289.71","13","4","424.9","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/b0c1b854-b754-4175-ace9-5311af50597b.png","","","","",""
"SENTALI STREET","SS2","SS222096152","Sentali Street SS2 20x9 5x115 15 Matte Black","Matte Black","20","9","5x115","15","5.5","","71.6","5","","1900","226.67","25","18","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ddacbd20-db2e-456e-a4df-ed13d7a485a3.png","","","","",""
"SENTALI STREET","SS4","SS47201051404","Sentali Street SS4 20x10.5 5x114.3 40 Hyper Silver Machined","Hyper Silver Machined","20","10.5","5x114.3","40","7.25","","73.1","5","","1900","237.55","28","0","348.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb339225-9580-4735-979d-cf71cefe8aad.png","","","","",""
"SENTALI STREET","SS3","SS3418853353","Sentali Street SS3 18x8.5 5x120 35 Matte Bronze","Matte Bronze","18","8.5","5x120","35","6.25","","72.6","5","","1700","178.86","0","0","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS3","SS3218852421","Sentali Street SS3 18x8.5 5x112 42 Matte Black","Matte Black","18","8.5","5x112","42","6.5","","66.6","5","","1700","178.86","60","0","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS3","SS382093253","Sentali Street SS3 20x9 5x120 25 Matte Graphite","Matte Graphite","20","9","5x120","25","6","","72.6","5","","1900","226.67","16","10","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/bd94d177-7d6b-43b2-8c5c-0b95e0af0eba.png","","","","",""
"SENTALI STREET","SS4","SS46201056202","Sentali Street SS4 20x10.5 5x115 20 Gloss Black Machined","Gloss Black Machined","20","10.5","5x115","20","6","","71.6","5","","1900","237.55","33","2","348.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/b0c1b854-b754-4175-ace9-5311af50597b.png","","","","",""
"SENTALI STREET","SS3","SS342091354","Sentali Street SS3 20x9 5x114.3 35 Matte Bronze","Matte Bronze","20","9","5x114.3","35","6.5","","73.1","5","","1900","226.67","45","4","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS3","SS3222952351","Sentali Street SS3 22x9.5 5x112 35 Matte Black","Matte Black","22","9.5","5x112","35","6.75","","66.6","5","","2000","285.36","18","0","418.53","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS3","SS3422955352","Sentali Street SS3 22x9.5 5x127 35 Matte Bronze","Matte Bronze","22","9.5","5x127","35","6.75","","71.6","5","","2000","285.36","1","4","418.53","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS3","SS3418851354","Sentali Street SS3 18x8.5 5x114.3 35 Matte Bronze","Matte Bronze","18","8.5","5x114.3","35","6.25","","73.1","5","","1700","178.86","19","0","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS4","SS472091354","Sentali Street SS4 20x9 5x114.3 35 Hyper Silver Machined","Hyper Silver Machined","20","9","5x114.3","35","6.5","","73.1","5","","1900","231.02","18","-4","338.83","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb339225-9580-4735-979d-cf71cefe8aad.png","","","","",""
"SENTALI STREET","SS3","SS3219851354","Sentali Street SS3 19x8.5 5x114.3 35 Matte Black","Matte Black","19","8.5","5x114.3","35","6.25","","73.1","5","","1800","200.59","85","-6","294.2","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS2","SS2419952381","Sentali Street SS2 19x9.5 5x112 38 Matte Bronze","Matte Bronze","19","9.5","5x112","38","6.75","","66.6","5","","1800","202.77","2","4","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/79b327f9-8912-4a48-9c5e-1645503183c6.png","","","","",""
"SENTALI STREET","SS4","SS41201056202","Sentali Street SS4 20x10.5 5x115 20 Gloss Black","Gloss Black","20","10.5","5x115","20","6.5","","71.6","5","","1900","233.2","14","4","342.02","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/0357a999-336e-4a32-97f2-4062af39dbc7.png","","","","",""
"SENTALI STREET","SS3","SS34201051404","Sentali Street SS3 20x10.5 5x114.3 40 Matte Bronze","Matte Bronze","20","10.5","5x114.3","40","7.25","","73.1","5","","1900","233.2","39","0","342.02","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS1","SS1918853353","Sentali Street SS1 18x8.5 5x120 35 Graphite","Graphite","18","8.5","5x120","35","6.25","","72.6","5","","1700","178.86","0","0","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/f80cdf11-676a-41ed-931d-8eb3ac512d83.png","","","","",""
"SENTALI STREET","SS2","SS242091354","Sentali Street SS2 20x9 5x114.3 35 Matte Bronze","Matte Bronze","20","9","5x114.3","35","6.5","","73.1","5","","1900","226.67","49","2","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/79b327f9-8912-4a48-9c5e-1645503183c6.png","","","","",""
"SENTALI STREET","SS2","SS23201052251","Sentali Street SS2 20x10.5 5x112 25 Hyper Silver","Hyper Silver","20","10.5","5x112","25","6.75","","66.6","5","","1900","233.2","15","0","342.02","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/7888a8f3-ef23-4a7b-85ae-b517d1c9b65b.png","","","","",""
"SENTALI STREET","SS1","SS1318952381","Sentali Street SS1 18x9.5 5x112 38 Hyper Silver","Hyper Silver","18","9.5","5x112","38","6.75","","66.6","5","","1700","181.04","25","0","265.51","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/2e910958-d77c-4054-9692-fcdf75f20193.png","","","","",""
"SENTALI STREET","SS2","SS232093253","Sentali Street SS2 20x9 5x120 25 Hyper Silver","Hyper Silver","20","9","5x120","25","6","","72.6","5","","1900","226.67","19","0","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/7888a8f3-ef23-4a7b-85ae-b517d1c9b65b.png","","","","",""
"SENTALI STREET","SS1","SS1919952381","Sentali Street SS1 19x9.5 5x112 38 Graphite","Graphite","19","9.5","5x112","38","6.75","","66.6","5","","1800","202.77","4","-2","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/f80cdf11-676a-41ed-931d-8eb3ac512d83.png","","","","",""
"SENTALI STREET","SS2","SS2519851354","Sentali Street SS2 19x8.5 5x114.3 35 Gloss Black Machined Face","Gloss Black Machined Face","19","8.5","5x114.3","35","6.25","","73.1","5","","1800","202.77","51","-8","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/e16b046c-9b27-4cd6-9694-0f3a8bccfa7e.png","","","","",""
"SENTALI STREET","SS3","SS3418852421","Sentali Street SS3 18x8.5 5x112 42 Matte Bronze","Matte Bronze","18","8.5","5x112","42","6.5","","66.6","5","","1700","178.86","0","0","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS3","SS3218952381","Sentali Street SS3 18x9.5 5x112 38 Matte Black","Matte Black","18","9.5","5x112","38","6.75","","66.6","5","","1700","181.04","8","0","265.51","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS2","SS2218951384","Sentali Street SS2 18x9.5 5x114.3 38 Matte Black","Matte Black","18","9.5","5x114.3","38","6.75","","73.1","5","","1700","181.04","41","2","265.51","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ddacbd20-db2e-456e-a4df-ed13d7a485a3.png","","","","",""
"SENTALI STREET","SS2","SS22191052251","Sentali Street SS2 19x10.5 5x112 25 Matte Black","Matte Black","19","10.5","5x112","25","6.75","","66.6","5","","1800","204.94","24","1","300.58","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ddacbd20-db2e-456e-a4df-ed13d7a485a3.png","","","","",""
"SENTALI STREET","SS1","SS1117754424","Sentali Street SS1 17x7.5 5x100 42 Gloss Black","Gloss Black","17","7.5","5x100","42","6","","73.1","5","","1700","165.82","12","0","243.2","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a7847c98-a8c0-48f7-b81b-0ae9206b5805.png","","","","",""
"SENTALI STREET","SS3","SS382091254","Sentali Street SS3 20x9 5x114.3 25 Matte Graphite","Matte Graphite","20","9","5x114.3","25","6","","73.1","5","","1900","226.67","16","10","332.46","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/bd94d177-7d6b-43b2-8c5c-0b95e0af0eba.png","","","","",""
"SENTALI STREET","SS4","SS4618852421","Sentali Street SS4 18x8.5 5x112 42 Gloss Black Machined","Gloss Black Machined","18","8.5","5x112","42","6.5","66.6","66.6","5","","1700","181.04","35","0","265.51","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/b0c1b854-b754-4175-ace9-5311af50597b.png","","","","",""
"SENTALI STREET","SS2","SS24221055282","Sentali Street SS2 22x10.5 5x127 28 Matte Bronze","Matte Bronze","22","10.5","5x127","28","6.75","","71.6","5","","2000","287.53","56","4","421.71","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/79b327f9-8912-4a48-9c5e-1645503183c6.png","","","","",""
"SENTALI STREET","SS3","SS38221052251","Sentali Street SS3 22x10.5 5x112 25 Matte Graphite","Matte Graphite","22","10.5","5x112","25","6.75","","66.6","5","","2000","287.53","12","0","421.71","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/bd94d177-7d6b-43b2-8c5c-0b95e0af0eba.png","","","","",""
"SENTALI STREET","SS1","SS1919951384","Sentali Street SS1 19x9.5 5x114.3 38 Graphite","Graphite","19","9.5","5x114.3","38","6.75","","73.1","5","","1800","202.77","0","0","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/f80cdf11-676a-41ed-931d-8eb3ac512d83.png","","","","",""
"SENTALI STREET","SS4","SS4622956152","Sentali Street SS4 22x9.5 5x115 15 Gloss Black Machined","Gloss Black Machined","22","9.5","5x115","15","5.75","","71.6","5","","2000","289.71","16","4","424.9","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/b0c1b854-b754-4175-ace9-5311af50597b.png","","","","",""
"SENTALI STREET","SS3","SS3818853353","Sentali Street SS3 18x8.5 5x120 35 Matte Graphite","Matte Graphite","18","8.5","5x120","35","6.25","","72.6","5","","1700","178.86","40","0","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/bd94d177-7d6b-43b2-8c5c-0b95e0af0eba.png","","","","",""
"SENTALI STREET","SS3","SS32191052351","Sentali Street SS3 19x10.5 5x112 35 Matte Black","Matte Black","19","10.5","5x112","35","7.25","","66.6","5","","1800","204.94","16","6","300.58","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS1","SS13201053353","Sentali Street SS1 20x10.5 5x120 35 Hyper Silver","Hyper Silver","20","10.5","5x120","35","7.25","","72.6","5","","1900","233.2","8","3","342.02","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/2e910958-d77c-4054-9692-fcdf75f20193.png","","","","",""
"SENTALI STREET","SS3","SS32191053353","Sentali Street SS3 19x10.5 5x120 35 Matte Black","Matte Black","19","10.5","5x120","35","7.25","","72.6","5","","1800","204.94","26","2","300.58","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS2","SS2419851354","Sentali Street SS2 19x8.5 5x114.3 35 Matte Bronze","Matte Bronze","19","8.5","5x114.3","35","6.25","","73.1","5","","1800","200.59","97","-4","294.2","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/79b327f9-8912-4a48-9c5e-1645503183c6.png","","","","",""
"SENTALI STREET","SS2","SS2218852421","Sentali Street SS2 18x8.5 5x112 42 Matte Black","Matte Black","18","8.5","5x112","42","6.5","","66.6","5","","1700","178.86","79","4","262.32","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ddacbd20-db2e-456e-a4df-ed13d7a485a3.png","","","","",""
"SENTALI STREET","SS3","SS3419952251","Sentali Street SS3 19x9.5 5x112 25 Matte Bronze","Matte Bronze","19","9.5","5x112","25","6.25","","66.6","5","","1800","202.77","36","-4","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/01878a8c-9195-4c45-9c23-840eede1e734.png","","","","",""
"SENTALI STREET","SS3","SS3219953383","Sentali Street SS3 19x9.5 5x120 38 Matte Black","Matte Black","19","9.5","5x120","38","6.75","","72.6","5","","1800","202.77","12","2","297.39","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/98e69272-acf4-40d7-82eb-04193a38b00e.png","","","","",""
"SENTALI STREET","SS2","SS2319852351","Sentali Street SS2 19x8.5 5x112 35 Hyper Silver","Hyper Silver","19","8.5","5x112","35","6.25","","66.6","5","","1800","200.59","76","-4","294.2","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/7888a8f3-ef23-4a7b-85ae-b517d1c9b65b.png","","","","",""
"SENTALI STREET","SS1","SS13221056202","Sentali Street SS1 22x10.5 5x115 20 Hyper Silver","Hyper Silver","22","10.5","5x115","20","6.5","","71.6","5","","2000","287.53","10","2","421.71","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/2e910958-d77c-4054-9692-fcdf75f20193.png","","","","",""
"SENTALI STREET","SS1","SS1917751354","Sentali Street SS1 17x7.5 5x114.3 35 Graphite","Graphite","17","7.5","5x114.3","35","5.75","","73.1","5","","1700","165.82","43","8","243.2","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/f80cdf11-676a-41ed-931d-8eb3ac512d83.png","","","","",""
"SENTALI STREET","SS4","SS4122951354","Sentali Street SS4 22x9.5 5x114.3 35 Gloss Black","Gloss Black","22","9.5","5x114.3","35","6.75","","73.1","5","","2000","285.36","12","4","418.53","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/0357a999-336e-4a32-97f2-4062af39dbc7.png","","","","",""
"SENTALI STREET","SS3","SS38201053353","Sentali Street SS3 20x10.5 5x120 35 Matte Graphite","Matte Graphite","20","10.5","5x120","35","7.25","","72.6","5","","1900","233.2","10","12","342.02","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/bd94d177-7d6b-43b2-8c5c-0b95e0af0eba.png","","","","",""
